<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.14	12:00:00	4630.46	4631.14	4627.89	4630.94	1709	0	8
2026.01.14	12:05:00	4630.93	4632.46	4629.22	4629.94	1325	0	8
2026.01.14	12:10:00	4629.94	4632.06	4628.23	4631.70	1452	0	8
2026.01.14	12:15:00	4631.71	4634.95	4631.70	4634.79	1471	0	8
2026.01.14	12:20:00	4634.79	4636.05	4632.22	4632.75	1749	0	8
2026.01.14	12:25:00	4632.75	4637.00	4632.75	4635.02	1620	0	8
2026.01.14	12:30:00	4635.01	4635.60	4632.37	4635.17	1848	0	8
2026.01.14	12:35:00	4635.18	4636.72	4633.56	4636.51	1467	0	8
2026.01.14	12:40:00	4636.53	4638.25	4635.80	4635.81	1807	0	8
2026.01.14	12:45:00	4635.81	4636.59	4633.28	4633.76	1795	0	8
2026.01.14	12:50:00	4633.75	4635.90	4633.06	4633.31	1931	0	8
2026.01.14	12:55:00	4633.32	4633.42	4631.27	4633.11	1785	0	8
2026.01.14	13:00:00	4633.12	4635.52	4630.35	4635.39	1875	0	8
2026.01.14	13:05:00	4635.36	4636.58	4633.81	4635.14	1682	0	8
2026.01.14	13:10:00	4635.12	4636.36	4634.50	4635.50	1493	0	8
2026.01.14	13:15:00	4635.49	4637.46	4634.74	4634.89	1644	0	8
2026.01.14	13:20:00	4634.89	4635.84	4633.31	4635.24	1634	0	8
2026.01.14	13:25:00	4635.25	4636.54	4629.35	4630.28	2129	0	8
2026.01.14	13:30:00	4630.27	4632.83	4627.50	4627.86	2068	0	8
2026.01.14	13:35:00	4627.86	4630.89	4627.80	4630.05	1424	0	8
2026.01.14	13:40:00	4630.04	4631.61	4629.94	4630.83	1487	0	8
2026.01.14	13:45:00	4630.82	4631.61	4628.45	4629.56	1295	0	8
2026.01.14	13:50:00	4629.55	4630.94	4626.09	4629.19	1918	0	8
2026.01.14	13:55:00	4629.19	4631.57	4627.59	4630.35	1716	0	8
2026.01.14	14:00:00	4630.35	4637.61	4630.29	4634.79	2880	0	8
2026.01.14	14:05:00	4634.79	4638.14	4634.79	4637.05	2348	0	8
2026.01.14	14:10:00	4637.06	4638.52	4635.17	4635.76	2123	0	8
2026.01.14	14:15:00	4635.79	4636.74	4634.01	4636.06	1783	0	8
2026.01.14	14:20:00	4636.06	4638.73	4634.41	4638.65	1640	0	8
2026.01.14	14:25:00	4638.68	4638.97	4635.61	4636.16	1590	0	8
2026.01.14	14:30:00	4636.15	4638.24	4635.60	4635.93	1925	0	8
2026.01.14	14:35:00	4635.92	4636.99	4634.56	4635.37	2196	0	8
2026.01.14	14:40:00	4635.37	4636.53	4634.10	4634.68	1896	0	8
2026.01.14	14:45:00	4634.68	4636.10	4633.81	4635.99	1865	0	8
2026.01.14	14:50:00	4635.99	4636.72	4634.86	4636.33	1699	0	9
2026.01.14	14:55:00	4636.35	4641.83	4634.73	4638.74	2405	0	9
2026.01.14	15:00:00	4638.84	4641.62	4632.60	4635.33	3640	0	9
2026.01.14	15:05:00	4635.33	4635.38	4629.76	4629.83	3304	0	9
2026.01.14	15:10:00	4629.82	4633.01	4627.34	4628.58	3225	0	9
2026.01.14	15:15:00	4628.58	4631.87	4627.76	4628.61	3363	0	9
2026.01.14	15:20:00	4628.63	4635.27	4627.62	4635.04	2764	0	9
2026.01.14	15:25:00	4634.92	4634.95	4627.95	4631.88	2747	0	9
2026.01.14	15:30:00	4631.90	4633.68	4624.34	4630.23	3492	0	9
2026.01.14	15:35:00	4630.21	4633.10	4625.26	4633.08	3416	0	9
2026.01.14	15:40:00	4633.09	4637.28	4631.10	4636.80	2988	0	9
2026.01.14	15:45:00	4636.80	4636.99	4634.02	4634.05	2626	0	9
2026.01.14	15:50:00	4634.09	4635.95	4629.44	4635.55	2715	0	9
2026.01.14	15:55:00	4635.55	4636.56	4634.09	4635.75	2642	0	9
2026.01.14	16:00:00	4635.76	4638.87	4633.19	4636.17	2899	0	9
2026.01.14	16:05:00	4636.18	4637.47	4629.75	4633.14	2765	0	9
2026.01.14	16:10:00	4633.15	4635.10	4630.53	4634.28	2581	0	9
2026.01.14	16:15:00	4634.27	4635.43	4631.21	4635.11	2967	0	9
2026.01.14	16:20:00	4635.12	4638.04	4635.06	4636.24	2657	0	9
2026.01.14	16:25:00	4636.12	4636.21	4632.95	4635.38	2739	0	9
2026.01.14	16:30:00	4635.39	4635.39	4626.13	4629.70	4036	0	9
2026.01.14	16:35:00	4629.71	4630.07	4617.32	4618.64	4104	0	9
2026.01.14	16:40:00	4618.63	4623.98	4614.10	4619.02	4179	0	9
2026.01.14	16:45:00	4618.90	4620.67	4607.47	4607.81	4244	0	9
2026.01.14	16:50:00	4607.73	4617.57	4606.71	4615.60	4130	0	9
2026.01.14	16:55:00	4615.60	4619.13	4613.67	4617.68	3717	0	9
2026.01.14	17:00:00	4617.68	4617.68	4602.90	4605.63	4164	0	9
2026.01.14	17:05:00	4605.66	4611.08	4599.48	4605.12	4098	0	9
2026.01.14	17:10:00	4605.12	4616.62	4603.77	4615.61	4259	0	9
2026.01.14	17:15:00	4615.61	4623.06	4614.37	4621.89	3637	0	9
2026.01.14	17:20:00	4621.89	4626.58	4619.38	4623.55	3582	0	9
2026.01.14	17:25:00	4623.54	4624.91	4614.54	4615.56	3566	0	9
2026.01.14	17:30:00	4615.59	4619.25	4609.93	4610.31	3630	0	9
2026.01.14	17:35:00	4610.33	4620.28	4610.15	4620.23	3635	0	9
2026.01.14	17:40:00	4620.22	4621.88	4611.61	4613.11	3336	0	9
2026.01.14	17:45:00	4613.16	4617.46	4611.96	4613.24	3139	0	9
2026.01.14	17:50:00	4613.24	4615.18	4610.59	4614.92	3223	0	9
2026.01.14	17:55:00	4614.94	4619.38	4614.94	4617.94	3023	0	9
2026.01.14	18:00:00	4617.97	4620.97	4615.57	4618.52	2991	0	9
2026.01.14	18:05:00	4618.52	4621.61	4615.78	4616.16	2807	0	9
2026.01.14	18:10:00	4616.15	4619.74	4615.08	4617.92	2836	0	9
2026.01.14	18:15:00	4617.95	4621.25	4616.54	4620.92	3015	0	9
2026.01.14	18:20:00	4620.92	4623.44	4619.70	4622.60	2777	0	9
2026.01.14	18:25:00	4622.60	4624.84	4619.28	4621.79	2997	0	9
2026.01.14	18:30:00	4621.78	4623.19	4617.83	4619.02	2948	0	9
2026.01.14	18:35:00	4619.02	4621.07	4615.04	4617.41	3062	0	9
2026.01.14	18:40:00	4617.42	4618.45	4613.91	4615.63	3113	0	9
2026.01.14	18:45:00	4615.62	4616.64	4611.08	4611.08	3355	0	9
2026.01.14	18:50:00	4611.09	4616.18	4610.12	4612.80	3075	0	9
2026.01.14	18:55:00	4612.81	4617.48	4608.65	4617.11	3122	0	9
2026.01.14	19:00:00	4617.11	4619.16	4615.60	4616.23	2945	0	9
2026.01.14	19:05:00	4616.23	4616.61	4609.96	4614.74	2854	0	9
2026.01.14	19:10:00	4614.74	4617.38	4612.10	4615.71	2526	0	9
2026.01.14	19:15:00	4615.70	4615.82	4611.16	4613.38	2941	0	9
2026.01.14	19:20:00	4613.38	4614.36	4607.18	4607.57	2994	0	9
2026.01.14	19:25:00	4607.53	4612.10	4605.67	4611.36	2830	0	9
2026.01.14	19:30:00	4611.39	4612.07	4605.75	4608.55	3091	0	9
2026.01.14	19:35:00	4608.56	4611.73	4607.21	4608.58	3066	0	9
2026.01.14	19:40:00	4608.59	4608.59	4601.22	4604.46	3596	0	9
2026.01.14	19:45:00	4604.34	4611.30	4604.06	4611.30	3011	0	9
2026.01.14	19:50:00	4611.29	4613.70	4608.85	4612.50	3385	0	9
2026.01.14	19:55:00	4612.48	4616.64	4612.15	4614.34	3001	0	9
2026.01.14	20:00:00	4614.33	4621.11	4612.85	4621.11	2858	0	9
2026.01.14	20:05:00	4621.11	4622.62	4620.51	4620.94	2677	0	9
2026.01.14	20:10:00	4620.99	4623.70	4620.39	4623.69	2667	0	9
2026.01.14	20:15:00	4623.68	4629.47	4622.57	4627.15	2812	0	9
2026.01.14	20:20:00	4627.15	4628.09	4624.80	4626.83	3021	0	9
2026.01.14	20:25:00	4626.82	4630.21	4625.72	4628.31	2810	0	9
2026.01.14	20:30:00	4628.35	4632.55	4628.20	4629.85	2547	0	9
2026.01.14	20:35:00	4629.84	4630.23	4628.12	4628.88	2192	0	9
2026.01.14	20:40:00	4628.92	4633.55	4628.88	4631.50	2266	0	9
2026.01.14	20:45:00	4631.49	4634.08	4630.09	4632.09	2251	0	9
2026.01.14	20:50:00	4632.10	4636.65	4632.10	4634.90	2552	0	9
2026.01.14	20:55:00	4634.90	4637.23	4633.91	4635.11	2303	0	9
2026.01.14	21:00:00	4635.13	4643.00	4635.12	4637.44	3161	0	9
2026.01.14	21:05:00	4637.44	4638.61	4634.13	4634.96	2962	0	9
2026.01.14	21:10:00	4634.95	4637.24	4633.45	4637.05	2613	0	9
2026.01.14	21:15:00	4637.06	4638.58	4634.30	4638.54	2468	0	9
2026.01.14	21:20:00	4638.54	4639.49	4636.15	4639.30	2370	0	9
2026.01.14	21:25:00	4639.28	4640.05	4634.72	4635.02	2888	0	9
2026.01.14	21:30:00	4635.03	4638.05	4634.67	4636.98	2646	0	9
2026.01.14	21:35:00	4637.00	4640.57	4634.67	4639.22	2688	0	9
2026.01.14	21:40:00	4639.24	4640.42	4639.03	4639.98	2112	0	9
2026.01.14	21:45:00	4640.00	4640.90	4638.56	4639.46	2074	0	9
2026.01.14	21:50:00	4639.46	4641.49	4638.50	4638.98	2148	0	9
2026.01.14	21:55:00	4638.98	4640.01	4635.89	4639.32	2362	0	9
2026.01.14	22:00:00	4639.32	4641.15	4627.16	4631.95	3451	0	9
2026.01.14	22:05:00	4631.90	4638.48	4626.22	4637.12	3419	0	9
2026.01.14	22:10:00	4637.16	4641.62	4634.83	4636.36	3102	0	9
2026.01.14	22:15:00	4636.37	4637.94	4630.96	4636.88	2976	0	9
2026.01.14	22:20:00	4636.88	4637.19	4631.39	4635.69	2714	0	9
2026.01.14	22:25:00	4635.68	4635.68	4632.38	4634.31	2520	0	9
2026.01.14	22:30:00	4634.30	4635.49	4630.32	4630.42	2538	0	9
2026.01.14	22:35:00	4630.40	4634.32	4626.37	4633.80	2901	0	9
2026.01.14	22:40:00	4633.79	4634.31	4625.82	4626.14	2678	0	9
2026.01.14	22:45:00	4625.76	4631.09	4625.76	4630.56	2542	0	9
2026.01.14	22:50:00	4630.55	4632.98	4628.97	4632.41	2803	0	9
2026.01.14	22:55:00	4632.42	4633.16	4631.20	4632.60	2814	0	9
2026.01.14	23:00:00	4632.59	4633.07	4629.33	4631.31	1440	0	9
2026.01.14	23:05:00	4631.32	4631.62	4628.75	4629.78	1218	0	9
2026.01.14	23:10:00	4629.78	4630.62	4624.52	4624.54	1434	0	9
2026.01.14	23:15:00	4624.52	4626.58	4622.63	4625.79	2365	0	9
2026.01.14	23:20:00	4625.80	4626.99	4624.15	4624.15	1545	0	9
2026.01.14	23:25:00	4624.16	4624.20	4621.04	4622.36	1466	0	9
2026.01.14	23:30:00	4622.38	4623.36	4620.26	4621.05	1042	0	9
2026.01.14	23:35:00	4621.05	4621.27	4619.72	4620.77	1167	0	9
2026.01.14	23:40:00	4620.76	4621.24	4617.88	4621.16	1601	0	9
2026.01.14	23:45:00	4621.16	4622.90	4619.94	4620.83	832	0	9
2026.01.14	23:50:00	4620.83	4627.61	4620.77	4627.02	1498	0	9
2026.01.14	23:55:00	4627.03	4629.01	4624.43	4626.04	1265	0	9
2026.01.15	01:00:00	4630.61	4632.57	4620.37	4622.86	1940	0	9
2026.01.15	01:05:00	4622.90	4623.77	4612.72	4612.72	1991	0	9
2026.01.15	01:10:00	4612.67	4617.99	4612.36	4616.81	2530	0	9
2026.01.15	01:15:00	4616.68	4618.67	4610.86	4612.10	2286	0	9
2026.01.15	01:20:00	4612.09	4612.33	4607.63	4608.47	1950	0	9
2026.01.15	01:25:00	4608.51	4609.59	4605.64	4609.16	2211	0	9
2026.01.15	01:30:00	4609.16	4612.20	4608.08	4609.60	2013	0	9
2026.01.15	01:35:00	4609.40	4613.01	4606.56	4607.17	2032	0	9
2026.01.15	01:40:00	4607.22	4607.30	4602.74	4606.49	1953	0	9
2026.01.15	01:45:00	4606.49	4614.47	4606.49	4613.80	2412	0	9
2026.01.15	01:50:00	4613.80	4613.80	4610.06	4610.47	1754	0	9
2026.01.15	01:55:00	4610.48	4616.18	4610.39	4615.34	1762	0	9
2026.01.15	02:00:00	4615.33	4617.17	4611.67	4616.32	2193	0	9
2026.01.15	02:05:00	4616.32	4617.62	4614.26	4617.26	1580	0	9
2026.01.15	02:10:00	4617.25	4617.91	4614.96	4616.67	1510	0	9
2026.01.15	02:15:00	4616.67	4618.27	4614.62	4617.00	1538	0	9
2026.01.15	02:20:00	4617.02	4617.86	4614.18	4617.66	1303	0	9
2026.01.15	02:25:00	4617.66	4617.76	4615.62	4616.76	1542	0	9
2026.01.15	02:30:00	4616.76	4618.08	4615.69	4616.62	1410	0	9
2026.01.15	02:35:00	4616.62	4617.81	4615.46	4616.07	1420	0	9
2026.01.15	02:40:00	4616.09	4616.18	4613.36	4613.92	1900	0	9
2026.01.15	02:45:00	4613.93	4615.28	4610.42	4610.59	2163	0	9
2026.01.15	02:50:00	4610.58	4614.44	4610.20	4613.61	2386	0	9
2026.01.15	02:55:00	4613.61	4617.55	4613.61	4615.24	1926	0	9
2026.01.15	03:00:00	4615.25	4616.27	4607.03	4609.75	3642	0	9
2026.01.15	03:05:00	4609.96	4617.64	4606.78	4616.60	3164	0	9
2026.01.15	03:10:00	4616.60	4617.02	4607.90	4609.17	3098	0	9
2026.01.15	03:15:00	4609.18	4610.17	4602.82	4603.65	3249	0	9
2026.01.15	03:20:00	4603.62	4605.77	4597.74	4597.98	3268	0	9
2026.01.15	03:25:00	4597.98	4603.49	4597.10	4600.64	3627	0	9
2026.01.15	03:30:00	4600.63	4600.87	4583.75	4591.78	4211	0	9
2026.01.15	03:35:00	4591.75	4599.08	4590.52	4596.60	3881	0	9
2026.01.15	03:40:00	4596.59	4603.17	4594.86	4602.64	3569	0	9
2026.01.15	03:45:00	4602.65	4604.77	4597.32	4601.48	3468	0	9
2026.01.15	03:50:00	4601.50	4607.06	4600.48	4606.43	3198	0	9
2026.01.15	03:55:00	4606.45	4607.06	4599.98	4600.12	3114	0	9
2026.01.15	04:00:00	4600.16	4604.74	4597.65	4604.30	3080	0	9
2026.01.15	04:05:00	4604.30	4611.07	4604.26	4610.42	2955	0	9
2026.01.15	04:10:00	4610.40	4614.62	4609.70	4614.04	2863	0	9
2026.01.15	04:15:00	4614.04	4614.29	4611.71	4614.04	2500	0	9
2026.01.15	04:20:00	4614.04	4614.69	4607.44	4608.90	2775	0	9
2026.01.15	04:25:00	4608.91	4611.96	4608.35	4611.10	2265	0	9
2026.01.15	04:30:00	4611.11	4614.78	4609.16	4610.12	3112	0	9
2026.01.15	04:35:00	4610.13	4611.20	4604.37	4605.92	3103	0	9
2026.01.15	04:40:00	4605.88	4608.82	4605.24	4607.49	2732	0	9
2026.01.15	04:45:00	4607.49	4607.62	4600.04	4604.06	3087	0	9
2026.01.15	04:50:00	4604.06	4604.07	4595.56	4598.74	3047	0	9
2026.01.15	04:55:00	4598.74	4605.21	4597.60	4603.00	2656	0	9
2026.01.15	05:00:00	4603.00	4604.32	4597.71	4598.27	3134	0	9
2026.01.15	05:05:00	4598.30	4602.32	4595.78	4596.88	3184	0	9
2026.01.15	05:10:00	4596.80	4598.70	4589.74	4591.45	3082	0	9
2026.01.15	05:15:00	4591.48	4594.83	4589.85	4591.27	3241	0	9
2026.01.15	05:20:00	4591.27	4591.32	4582.77	4587.35	3216	0	9
2026.01.15	05:25:00	4587.17	4588.00	4581.27	4585.24	3486	0	9
2026.01.15	05:30:00	4585.23	4590.49	4581.22	4590.48	3217	0	9
2026.01.15	05:35:00	4590.50	4597.29	4588.54	4595.85	2722	0	9
2026.01.15	05:40:00	4595.81	4597.56	4594.14	4596.67	2402	0	9
2026.01.15	05:45:00	4596.67	4596.72	4589.41	4593.91	2632	0	9
2026.01.15	05:50:00	4593.89	4595.17	4591.94	4592.64	2097	0	9
2026.01.15	05:55:00	4592.63	4593.19	4591.35	4592.35	2511	0	9
2026.01.15	06:00:00	4592.32	4594.45	4587.76	4589.40	2601	0	9
2026.01.15	06:05:00	4589.41	4591.22	4587.09	4587.56	2036	0	9
2026.01.15	06:10:00	4587.56	4594.67	4587.56	4593.97	1966	0	9
2026.01.15	06:15:00	4593.97	4594.96	4592.40	4593.07	2075	0	9
2026.01.15	06:20:00	4593.08	4597.37	4590.88	4596.01	1977	0	9
2026.01.15	06:25:00	4596.01	4597.51	4593.23	4594.01	2456	0	9
2026.01.15	06:30:00	4594.00	4595.35	4593.34	4594.68	2006	0	9
2026.01.15	06:35:00	4594.69	4595.91	4593.60	4594.84	1263	0	9
2026.01.15	06:40:00	4594.85	4595.74	4589.36	4590.94	1898	0	9
2026.01.15	06:45:00	4590.90	4593.39	4589.95	4592.73	2184	0	9
2026.01.15	06:50:00	4592.70	4595.68	4592.42	4594.88	1808	0	9
2026.01.15	06:55:00	4594.88	4595.50	4591.68	4592.22	1788	0	9
2026.01.15	07:00:00	4592.32	4592.36	4589.30	4589.77	1901	0	9
2026.01.15	07:05:00	4589.77	4591.49	4588.78	4589.78	1617	0	9
2026.01.15	07:10:00	4589.78	4592.46	4587.50	4587.63	1837	0	9
2026.01.15	07:15:00	4587.63	4587.78	4581.17	4587.10	2404	0	9
2026.01.15	07:20:00	4587.13	4588.32	4585.31	4586.51	1835	0	9
2026.01.15	07:25:00	4586.52	4593.03	4585.98	4593.03	1717	0	9
2026.01.15	07:30:00	4593.05	4593.89	4583.00	4585.53	3166	0	9
2026.01.15	07:35:00	4585.53	4587.16	4581.60	4583.66	3148	0	9
2026.01.15	07:40:00	4583.66	4589.99	4581.52	4589.72	2813	0	9
2026.01.15	07:45:00	4589.71	4592.01	4587.58	4591.92	2864	0	9
2026.01.15	07:50:00	4591.93	4598.58	4591.74	4596.79	2850	0	9
2026.01.15	07:55:00	4596.79	4598.97	4593.57	4595.27	2655	0	9
2026.01.15	08:00:00	4595.32	4600.86	4593.74	4599.33	2781	0	9
2026.01.15	08:05:00	4599.28	4604.81	4598.90	4604.63	2813	0	9
2026.01.15	08:10:00	4604.63	4608.57	4602.82	4605.38	2721	0	9
2026.01.15	08:15:00	4605.40	4609.35	4605.00	4608.96	2829	0	9
2026.01.15	08:20:00	4608.97	4610.01	4605.67	4608.16	2881	0	9
2026.01.15	08:25:00	4608.15	4608.45	4603.91	4604.17	2383	0	9
2026.01.15	08:30:00	4604.20	4604.65	4600.48	4602.28	2708	0	9
2026.01.15	08:35:00	4602.26	4607.62	4601.26	4605.57	2507	0	9
2026.01.15	08:40:00	4605.58	4608.05	4604.77	4605.70	2668	0	9
2026.01.15	08:45:00	4605.70	4609.27	4603.71	4609.06	2643	0	9
2026.01.15	08:50:00	4609.08	4610.61	4606.63	4610.12	2059	0	9
2026.01.15	08:55:00	4610.12	4612.04	4608.62	4610.27	2329	0	9
2026.01.15	09:00:00	4610.25	4611.08	4607.39	4608.91	2111	0	9
2026.01.15	09:05:00	4608.93	4609.54	4605.92	4608.91	1748	0	9
2026.01.15	09:10:00	4608.93	4609.70	4607.50	4609.56	1759	0	9
2026.01.15	09:15:00	4609.56	4613.59	4608.65	4612.63	2005	0	9
2026.01.15	09:20:00	4612.60	4612.60	4608.71	4609.83	1699	0	9
2026.01.15	09:25:00	4609.83	4610.99	4608.81	4610.25	1549	0	9
2026.01.15	09:30:00	4610.25	4611.27	4608.58	4609.09	1561	0	9
2026.01.15	09:35:00	4609.08	4609.32	4603.52	4603.55	1692	0	9
2026.01.15	09:40:00	4603.58	4605.53	4601.66	4604.12	1893	0	9
2026.01.15	09:45:00	4604.12	4604.45	4601.31	4603.14	1712	0	9
2026.01.15	09:50:00	4603.14	4603.14	4600.61	4602.04	1755	0	9
2026.01.15	09:55:00	4602.04	4602.84	4599.31	4601.83	2400	0	9
2026.01.15	10:00:00	4601.82	4604.50	4597.90	4600.03	2644	0	9
2026.01.15	10:05:00	4600.00	4603.96	4598.30	4601.84	2253	0	9
2026.01.15	10:10:00	4601.83	4604.64	4600.38	4603.94	2195	0	9
2026.01.15	10:15:00	4603.93	4605.93	4603.78	4605.93	1974	0	9
2026.01.15	10:20:00	4605.93	4606.33	4601.88	4603.33	1953	0	9
2026.01.15	10:25:00	4603.31	4603.76	4600.38	4602.10	1855	0	9
2026.01.15	10:30:00	4602.10	4603.87	4599.27	4603.08	1984	0	9
2026.01.15	10:35:00	4603.09	4605.23	4601.71	4605.14	1953	0	9
2026.01.15	10:40:00	4605.13	4607.12	4604.18	4606.37	1800	0	9
2026.01.15	10:45:00	4606.37	4606.71	4602.13	4603.22	1772	0	9
2026.01.15	10:50:00	4603.25	4604.25	4602.77	4603.31	1601	0	9
2026.01.15	10:55:00	4603.32	4605.34	4601.24	4604.28	1731	0	9
2026.01.15	11:00:00	4604.28	4604.83	4601.26	4603.63	1492	0	9
2026.01.15	11:05:00	4603.63	4603.74	4600.67	4601.70	1523	0	9
2026.01.15	11:10:00	4601.70	4604.43	4601.66	4604.01	1711	0	9
2026.01.15	11:15:00	4604.01	4604.47	4601.95	4602.70	1818	0	9
2026.01.15	11:20:00	4602.71	4603.86	4602.15	4602.65	1542	0	9
2026.01.15	11:25:00	4602.64	4605.45	4602.61	4604.66	1812	0	9
2026.01.15	11:30:00	4604.66	4606.18	4602.87	4605.66	1906	0	9
2026.01.15	11:35:00	4605.66	4610.45	4605.13	4609.13	2072	0	9
2026.01.15	11:40:00	4609.13	4611.29	4607.85	4609.55	2155	0	9
2026.01.15	11:45:00	4609.55	4612.44	4608.02	4612.11	2120	0	9
2026.01.15	11:50:00	4612.01	4612.66	4610.34	4611.68	1892	0	9
2026.01.15	11:55:00	4611.68	4613.14	4611.02	4612.66	1752	0	9
2026.01.15	12:00:00	4612.65	4612.85	4609.42	4609.84	1493	0	9
2026.01.15	12:05:00	4609.82	4613.54	4609.41	4611.50	1982	0	9
2026.01.15	12:10:00	4611.50	4614.13	4611.47	4612.51	1902	0	9
2026.01.15	12:15:00	4612.51	4614.64	4611.99	4612.91	1590	0	9
2026.01.15	12:20:00	4612.92	4615.68	4612.44	4615.05	1593	0	9
2026.01.15	12:25:00	4615.00	4615.29	4611.37	4612.19	1699	0	9
2026.01.15	12:30:00	4612.19	4613.81	4610.67	4613.42	1742	0	9
2026.01.15	12:35:00	4613.42	4618.25	4613.37	4618.00	1951	0	9
2026.01.15	12:40:00	4618.00	4619.35	4616.58	4618.04	1613	0	9
2026.01.15	12:45:00	4618.03	4619.80	4617.09	4619.11	2032	0	9
2026.01.15	12:50:00	4619.11	4619.77	4617.38	4619.54	1344	0	9
2026.01.15	12:55:00	4619.54	4620.38	4618.11	4619.91	1643	0	9
2026.01.15	13:00:00	4619.93	4621.47	4619.29	4620.03	1617	0	9
2026.01.15	13:05:00	4620.06	4621.57	4618.73	4618.83	1517	0	9
2026.01.15	13:10:00	4618.82	4620.26	4618.65	4619.03	1390	0	9
2026.01.15	13:15:00	4619.03	4619.14	4617.34	4617.56	1447	0	9
2026.01.15	13:20:00	4617.56	4620.56	4617.51	4619.08	1401	0	9
2026.01.15	13:25:00	4619.08	4620.00	4617.91	4619.19	1256	0	9
2026.01.15	13:30:00	4619.19	4621.64	4617.77	4621.50	1480	0	9
2026.01.15	13:35:00	4621.55	4622.95	4621.15	4621.79	1650	0	9
2026.01.15	13:40:00	4621.78	4621.81	4617.92	4617.96	1488	0	9
2026.01.15	13:45:00	4617.96	4617.98	4615.55	4616.78	1892	0	9
2026.01.15	13:50:00	4616.77	4620.40	4616.68	4617.16	1863	0	9
2026.01.15	13:55:00	4617.18	4619.77	4616.37	4619.24	1715	0	9
2026.01.15	14:00:00	4619.22	4620.79	4618.29	4618.30	1568	0	9
2026.01.15	14:05:00	4618.30	4619.44	4616.32	4617.29	1494	0	9
2026.01.15	14:10:00	4617.30	4617.41	4614.64	4614.94	1855	0	9
2026.01.15	14:15:00	4614.95	4615.94	4614.04	4614.49	1758	0	9
2026.01.15	14:20:00	4614.50	4616.48	4614.36	4616.01	1993	0	9
2026.01.15	14:25:00	4616.00	4618.73	4615.76	4616.53	1771	0	9
2026.01.15	14:30:00	4616.55	4617.10	4615.45	4615.72	1689	0	9
2026.01.15	14:35:00	4615.71	4617.46	4615.56	4617.29	1559	0	9
2026.01.15	14:40:00	4617.29	4618.57	4616.41	4617.21	1607	0	9
2026.01.15	14:45:00	4617.21	4617.56	4613.42	4614.36	1963	0	9
2026.01.15	14:50:00	4614.36	4615.70	4612.47	4612.74	1935	0	9
2026.01.15	14:55:00	4612.73	4614.93	4611.72	4613.99	2126	0	9
2026.01.15	15:00:00	4614.01	4616.18	4610.23	4610.92	3534	0	9
2026.01.15	15:05:00	4610.92	4614.98	4609.74	4612.63	3303	0	9
2026.01.15	15:10:00	4612.64	4614.30	4610.87	4611.54	3268	0	9
2026.01.15	15:15:00	4611.58	4613.98	4604.83	4605.28	3494	0	9
2026.01.15	15:20:00	4605.30	4609.51	4604.51	4607.45	3229	0	9
2026.01.15	15:25:00	4607.43	4609.77	4602.67	4605.56	2959	0	9
2026.01.15	15:30:00	4605.57	4605.61	4593.91	4595.08	3720	0	9
2026.01.15	15:35:00	4595.09	4597.01	4590.87	4593.98	3761	0	9
2026.01.15	15:40:00	4593.99	4595.65	4588.28	4590.00	3622	0	9
2026.01.15	15:45:00	4590.01	4590.87	4582.16	4588.08	3468	0	9
2026.01.15	15:50:00	4588.08	4594.31	4587.67	4590.85	3156	0	9
2026.01.15	15:55:00	4590.89	4591.96	4584.15	4588.33	3357	0	9
2026.01.15	16:00:00	4588.28	4594.76	4583.49	4591.88	3685	0	9
2026.01.15	16:05:00	4591.88	4596.75	4588.63	4595.96	3081	0	9
2026.01.15	16:10:00	4595.97	4599.92	4595.93	4599.92	3025	0	9
2026.01.15	16:15:00	4599.95	4600.84	4596.51	4599.93	2847	0	9
2026.01.15	16:20:00	4599.96	4605.70	4598.38	4603.51	2974	0	9
2026.01.15	16:25:00	4603.45	4606.77	4602.50	4602.70	2913	0	9
2026.01.15	16:30:00	4602.77	4611.92	4601.69	4608.20	3868	0	9
2026.01.15	16:35:00	4608.20	4611.43	4605.36	4608.73	3798	0	9
2026.01.15	16:40:00	4608.72	4610.67	4602.29	4602.80	3834	0	9
2026.01.15	16:45:00	4602.86	4610.10	4600.37	4609.26	3790	0	9
2026.01.15	16:50:00	4609.26	4613.94	4607.35	4613.04	3812	0	9
2026.01.15	16:55:00	4613.06	4615.13	4608.84	4611.16	3330	0	9
2026.01.15	17:00:00	4611.17	4615.20	4608.25	4609.01	3585	0	9
2026.01.15	17:05:00	4609.01	4612.16	4603.89	4608.75	3342	0	9
2026.01.15	17:10:00	4608.72	4614.26	4607.13	4613.30	3289	0	9
2026.01.15	17:15:00	4613.25	4618.07	4612.39	4615.49	3141	0	9
2026.01.15	17:20:00	4615.49	4617.67	4613.88	4616.00	3191	0	9
2026.01.15	17:25:00	4616.00	4616.89	4613.08	4616.57	3074	0	9
2026.01.15	17:30:00	4616.55	4617.59	4612.56	4614.42	3053	0	9
2026.01.15	17:35:00	4614.30	4617.42	4612.42	4613.55	2899	0	9
2026.01.15	17:40:00	4613.58	4614.13	4609.42	4611.67	2893	0	9
2026.01.15	17:45:00	4611.67	4616.97	4609.97	4615.28	2933	0	9
2026.01.15	17:50:00	4615.28	4617.05	4611.51	4615.83	2635	0	9
2026.01.15	17:55:00	4615.80	4616.43	4613.86	4615.49	2661	0	9
